designation,Payment_Type,level,City,State,Company_Name
Labourer,Daily,expert,Gurugram,Haryana,Chauhan Ltd
Brick Layer,Daily,beginner,Bengaluru,Karnataka,Chakrabarti LLC
Painter,Daily,beginner,Mumbai,Maharashtra,Mannan-Sibal
Painter,Daily,beginner,Trivandrum,Kerala,Edwin Inc
Painter,Daily,novice,Kolkata,West Bengal,Varghese Ltd
Painter,Daily,expert,Noida,Uttar Pradesh,Gaba Group
Painter,Daily,expert,Gurugram,Haryana,Maharaj Ltd
Factory Worker,Monthly,beginner,Noida,Uttar Pradesh,Gupta PLC
Painter,Daily,expert,Mumbai,Maharashtra,Rajagopal LLC
Painter,Bi-Weekly,expert,Pune,Maharashtra,Kakar-Devan
Painter,Daily,expert,Mumbai,Maharashtra,"Rama, Vohra and Sampath"
Painter,Daily,expert,Thane,Maharashtra,Devan-Thaker
Painter,Daily,expert,Nagpur,Maharashtra,"Deo, Dada and Hans"
Painter,Daily,expert,Mumbai,Maharashtra,Sachdev PLC
Painter,Daily,novice,Bangalore Urban,Karnataka,"Borah, Shere and Kumer"
Brick Layer,Daily,beginner,Bengaluru,Karnataka,Sodhi-Sundaram
Painter,Bi-Weekly,expert,Bengaluru,Karnataka,"Kota, Bhat and Lanka"
Painter,Daily,expert,Bengaluru,Karnataka,Gour Group
Painter,Daily,expert,Bengaluru,Karnataka,Sekhon LLC
Painter,Daily,expert,Hyderabad,Telangana,"Ramanathan, Ramakrishnan and Krishnamurthy"
Painter,Daily,expert,Bengaluru,Karnataka,"Devan, Arora and Divan"
Painter,Daily,beginner,Kochi,Kerala,Iyer-Raman
Painter,Daily,expert,Bengaluru,Karnataka,Bandi-Verma
Painter,Daily,expert,Lucknow,Uttar Pradesh,"Chowdhury, Sarkar and Garde"
Painter,Daily,beginner,Noida,Uttar Pradesh,Sachar PLC
Painter,Daily,expert,Gurugram,Haryana,Bassi-Borra
Painter,Daily,expert,Bengaluru,Karnataka,"Devi, Borde and Thaker"
Painter,Daily,expert,Noida,Uttar Pradesh,"Vaidya, Chaudry and Walla"
Painter,Daily,beginner,Hyderabad,Telangana,Khatri-Venkatesh
Brick Layer,Daily,beginner,Bengaluru,Karnataka,Varghese Group
Painter,Daily,expert,Chennai,Tamil Nadu,Saxena and Sons
Painter,Bi-Weekly,expert,Bengaluru,Karnataka,"Bala, Balakrishnan and Dhar"
Factory Worker,Daily,beginner,Greater Kolkata Area,West Bengal,Sachdev Group
Painter,Daily,beginner,Visakhapatnam,Andhra Pradesh,Choudhary-Rao
Painter,Daily,expert,Bengaluru,Karnataka,Thakur-Sama
Painter,Daily,novice,Bengaluru,Karnataka,Barad and Sons
Factory Worker,Daily,beginner,Gurugram,Haryana,"Kaul, Kapoor and Kala"
Painter,,beginner,Pune,Maharashtra,Kothari-Choudhry
Painter,Daily,expert,Bengaluru,Karnataka,Chander Ltd
Painter,Daily,expert,Delhi,Delhi,"Bhatti, Dhawan and Dalal"
Painter,Daily,expert,Delhi,Delhi,Deep Group
Painter,Bi-Weekly,beginner,Bengaluru,Karnataka,Das-Walla
Brick Layer,Daily,expert,Hyderabad,Telangana,Solanki-Din
Painter,Daily,beginner,Mumbai Metropolitan Region,Maharashtra,"Cherian, Samra and Sahni"
Painter,Daily,expert,Bengaluru,Karnataka,"Kulkarni, Vyas and Dani"
Painter,Daily,expert,Bengaluru,Karnataka,"Kumar, Kala and Ram"
Painter,Daily,beginner,New Delhi,Delhi,Yadav Group
Painter,Daily,expert,Delhi,Delhi,Taneja PLC
Painter,Daily,beginner,Hyderabad,Telangana,Chakraborty Inc
Painter,Daily,expert,Bengaluru,Karnataka,Ahuja PLC
Painter,Daily,expert,Ghaziabad,Uttar Pradesh,Bahl-Lad
Painter,Daily,beginner,Mumbai,Maharashtra,Agarwal-Tandon
Painter,Daily,expert,Noida,Uttar Pradesh,Chatterjee Ltd
Painter,Daily,expert,Delhi,Delhi,Issac-Issac
Brick Layer,Daily,novice,Chennai,Tamil Nadu,Bawa and Sons
Painter,Daily,expert,Bengaluru,Karnataka,Ram-Barad
Painter,Daily,expert,Pune,Maharashtra,Dash-Bora
Painter,Daily,expert,Pune,Maharashtra,Kale-Chaudry
Painter,Daily,novice,Mumbai,Maharashtra,"Chacko, Varty and Lanka"
Painter,Daily,expert,Bengaluru,Karnataka,Sankaran-Gara
Brick Layer,Daily,expert,Gurgaon,Haryana,"Sarraf, Toor and Mammen"
Painter,Daily,expert,Trivandrum,Kerala,Ghose and Sons
Painter,Daily,beginner,Bengaluru,Karnataka,Ahluwalia Inc
Painter,Daily,expert,Gurugram,Haryana,Chanda PLC
Painter,Daily,beginner,Hyderabad,Telangana,Sethi-Choudhary
Painter,Daily,beginner,Ahmedabad,Gujarat,"Kohli, Singhal and Chadha"
Painter,Daily,expert,Hyderabad,Telangana,Dasgupta Group
Painter,Daily,beginner,Bengaluru,Karnataka,Gade PLC
Painter,Daily,beginner,Pune,Maharashtra,"Dalal, Dube and Gola"
Painter,Daily,novice,Bangalore Urban,Karnataka,Raman-Salvi
Brick Layer,Daily,expert,Bengaluru,Karnataka,Chahal-Jhaveri
Brick Layer,Daily,expert,Agra,Uttar Pradesh,Saha Inc
Painter,Daily,beginner,Gurugram,Haryana,Chhabra LLC
Painter,Daily,beginner,Visakhapatnam,Andhra Pradesh,Goyal-Uppal
Painter,Daily,expert,Bengaluru,Karnataka,Divan-Kannan
Painter,Daily,expert,Bengaluru,Karnataka,Sethi and Sons
Painter,Daily,expert,Bengaluru,Karnataka,Datta-Sridhar
Painter,Daily,expert,Ghaziabad,Uttar Pradesh,"Kannan, Bail and Bains"
Factory Worker,Daily,beginner,Ranchi,Jharkhand,Malhotra and Sons
Brick Layer,Daily,expert,Chandigarh,India,Rout-Contractor
Painter,Daily,expert,Bangalore Urban,Karnataka,"Bandi, Andra and Dey"
Painter,Daily,beginner,Vishakhapatnam,Andhra Pradesh,Divan Group
Painter,Daily,expert,Hyderabad,Telangana,Andra PLC
Painter,Daily,expert,Ghaziabad,Uttar Pradesh,Lad Ltd
Painter,Daily,beginner,Bengaluru,Karnataka,Chand-Kibe
Brick Layer,Daily,beginner,Ahmedabad,Gujarat,"Dyal, Hora and Rege"
Painter,Daily,expert,Chennai,Tamil Nadu,"Cheema, Dhillon and Warrior"
Painter,Daily,expert,Bengaluru,Karnataka,"Hans, Dasgupta and Deshpande"
Brick Layer,Daily,expert,Bengaluru,Karnataka,Yogi Ltd
Painter,Daily,beginner,Visakhapatnam,Andhra Pradesh,Dugar-Bahri
Painter,Daily,expert,Bengaluru,Karnataka,Ganguly Ltd
Painter,Daily,expert,Gurugram,Haryana,"Soman, Ranganathan and Srinivasan"
Painter,Daily,beginner,Chennai,Tamil Nadu,Kapadia-Mannan
Painter,Daily,expert,Vijayawada,Andhra Pradesh,Kota PLC
Painter,Daily,expert,Greater Bengaluru Area,Karnataka,Krishnamurthy Inc
Painter,Daily,beginner,Ahmedabad,Gujarat,Joshi-Roy
Painter,Daily,expert,Pune,Maharashtra,Soman and Sons
Factory Worker,Daily,expert,Chennai,Tamil Nadu,"Choudhry, Kade and Deep"
Painter,Daily,expert,Gurugram,Haryana,Shanker LLC
Factory Worker,Daily,expert,Bengaluru,Karnataka,Choudhury LLC
Painter,Daily,expert,Bengaluru,Karnataka,Jaggi Inc
Painter,Daily,expert,Gurugram,Haryana,Varty and Sons
Painter,Daily,expert,Chennai,Tamil Nadu,Bhatti Ltd
Brick Layer,Daily,novice,Bengaluru,Karnataka,"Hora, Jha and Dutta"
Painter,Daily,expert,Hyderabad,Telangana,"Chatterjee, Hari and Datta"
Painter,Daily,beginner,Hyderabad,Telangana,Khalsa LLC
Painter,Daily,expert,Bengaluru,Karnataka,Gour and Sons
Painter,Daily,novice,Pune,Maharashtra,"Ram, Khurana and Choudhary"
Painter,Daily,expert,Delhi,Delhi,Sunder-Bahl
Painter,Daily,beginner,Bengaluru,Karnataka,"Andra, Ratti and Bandi"
Painter,Daily,expert,Indore,Madhya Pradesh,Sagar LLC
Painter,Daily,expert,Vishakhapatnam,Andhra Pradesh,Sarna Ltd
Painter,Daily,expert,Pune,Maharashtra,Dugal Ltd
Painter,Daily,beginner,Bengaluru,Karnataka,"Borra, Kunda and Agrawal"
Painter,Daily,expert,Nagpur,Maharashtra,Amble-Gera
Painter,Daily,expert,Bengaluru,Karnataka,Srivastava-Kapur
Painter,Daily,beginner,Visakhapatnam,Andhra Pradesh,Kar Group
Painter,Bi-Weekly,expert,Bengaluru,Karnataka,Comar-Din
Painter,Daily,expert,Bengaluru,Karnataka,Lanka Inc
Painter,Daily,expert,Gurugram,Haryana,Bali-Som
Painter,Daily,expert,Bengaluru,Karnataka,"Chatterjee, Acharya and Khosla"
Painter,Bi-Weekly,beginner,Bengaluru,Karnataka,Thakkar-Bhandari
Painter,Daily,expert,Ghaziabad,Uttar Pradesh,Kannan-Dey
Painter,Monthly,beginner,Bengaluru,Karnataka,"Madan, Srivastava and Butala"
Painter,Daily,expert,Bengaluru,Karnataka,Dugar Ltd
Labourer,Daily,expert,Bengaluru,Karnataka,"Sangha, Datta and Vaidya"
Painter,Daily,novice,Bengaluru,Karnataka,"Kade, Bajaj and Chhabra"
Labourer,Daily,beginner,Bengaluru,Karnataka,Balan-Gokhale
Painter,Daily,novice,Pune,Maharashtra,"Kata, Dugar and Chander"
Painter,Daily,expert,Ghaziabad,Uttar Pradesh,Lad Group
Painter,Daily,beginner,Vishakhapatnam,Andhra Pradesh,"Kalita, Ghosh and Devi"
Painter,Daily,expert,Delhi,Delhi,"Agate, Sengupta and Sodhi"
Factory Worker,Daily,beginner,Noida,Uttar Pradesh,Deo-Kashyap
Painter,Daily,expert,Delhi,Delhi,"Basak, Loke and Grover"
Painter,Daily,expert,Delhi,Delhi,"Kapadia, Sridhar and Savant"
Painter,Daily,expert,Bengaluru,Karnataka,Basak and Sons
Painter,Daily,expert,Lucknow,Uttar Pradesh,Dave-Lalla
Painter,Daily,beginner,Bengaluru,Karnataka,Lad Inc
Painter,Daily,expert,Bengaluru,Karnataka,Lala LLC
Painter,Daily,expert,Kanpur,Uttar Pradesh,"Chad, Loke and Behl"
Painter,Daily,beginner,Visakhapatnam,Andhra Pradesh,Talwar-Ganesan
Painter,Daily,expert,Greater Bengaluru Area,Karnataka,Kurian-Chauhan
Painter,Daily,beginner,Pune/Pimpri-Chinchwad Area,Maharashtra,"Bath, Baria and Kala"
Labourer,Daily,beginner,Mumbai,Maharashtra,Venkataraman PLC
Painter,Daily,beginner,Kolkata metropolitan area,West Bengal,Deep-Barman
Painter,Daily,expert,Bengaluru,Karnataka,"Mangat, Chahal and Dave"
Painter,Daily,beginner,Hyderabad,Telangana,Raman and Sons
Factory Worker,Daily,beginner,Bengaluru,Karnataka,Agarwal-Raval
Brick Layer,Daily,expert,Noida,Uttar Pradesh,"Venkataraman, Yohannan and Zachariah"
Painter,Daily,expert,Bengaluru,Karnataka,Biswas PLC
Painter,Daily,beginner,Pune,Maharashtra,Bora Ltd
Brick Layer,Daily,expert,Bengaluru,Karnataka,"Varma, Kashyap and Karan"
Painter,Daily,expert,Kanpur,Uttar Pradesh,"Sibal, Chander and Balay"
Painter,Daily,expert,Thane,Maharashtra,"Bassi, Rama and Krish"
Painter,Daily,expert,Jaipur,Rajasthan,"Kapur, Rana and Rastogi"
Brick Layer,Daily,expert,Bengaluru,Karnataka,Subramaniam Inc
Painter,Daily,expert,Jaipur,Rajasthan,Tripathi Group
Painter,Daily,expert,Visakhapatnam,Andhra Pradesh,Ganguly Group
Painter,Daily,expert,Ahmedabad,Gujarat,"Konda, Wali and Subramanian"
Painter,Daily,expert,Lucknow,Uttar Pradesh,"Divan, Borde and Samra"
Painter,Daily,expert,Mumbai,Maharashtra,Gulati and Sons
Painter,Daily,expert,Bengaluru,Karnataka,"Bhasin, Dutt and Shankar"
Painter,Daily,expert,Bhopal,Madhya Pradesh,Ghosh-Trivedi
Painter,Daily,expert,Kanpur,Uttar Pradesh,Amble-Kade
Painter,Daily,expert,Patna,Bihar,"Bhandari, Chowdhury and Loke"
Brick Layer,Daily,expert,Vadodara,Gujarat,"Choudhury, Maharaj and Kade"
Painter,Daily,novice,Bengaluru,Karnataka,"Aggarwal, Choudhry and Dara"
Painter,Daily,expert,Lucknow,Uttar Pradesh,Borah-Chaudhry
Painter,Daily,expert,Delhi,Delhi,"Rao, Gopal and Thaker"
Painter,Daily,expert,Bengaluru,Karnataka,Jani Ltd
Painter,Daily,beginner,Mumbai,Maharashtra,Seth-Sekhon
Brick Layer,Daily,expert,Coimbatore,Tamil Nadu,"Baria, Kibe and Hari"
Painter,Daily,expert,Bangalore Urban,Karnataka,"Kashyap, Sura and Hans"
Painter,Daily,beginner,Bengaluru,Karnataka,Ghosh Group
Painter,Daily,expert,Bengaluru,Karnataka,"Desai, Anne and Ghosh"
Factory Worker,Daily,expert,Bengaluru,Karnataka,Khalsa-Raja
Painter,Daily,beginner,Bengaluru,Karnataka,Chaudhari-Sani
Painter,Daily,expert,Chennai,Tamil Nadu,Barad-Bora
Painter,Daily,beginner,Bengaluru,Karnataka,"Balasubramanian, Viswanathan and Ahluwalia"
Painter,Daily,expert,Bangalore Urban,Karnataka,Iyer-Barad
Factory Worker,Daily,expert,Faridabad,Haryana,"Balakrishnan, Sunder and Shah"
Painter,Daily,expert,Bengaluru,Karnataka,"Madan, Shanker and Baria"
Painter,Daily,expert,Hyderabad,Telangana,Rattan-Thakur
Painter,Daily,expert,Bengaluru,Karnataka,Wali and Sons
Painter,Daily,expert,Indore,Madhya Pradesh,"Dave, Ghose and Atwal"
Painter,Daily,expert,Delhi,Delhi,Sekhon LLC
Painter,Daily,expert,Mumbai,Maharashtra,Khosla-Iyengar
Painter,Daily,expert,Kochi,Kerala,"Sarma, Suresh and Mandal"
Painter,Daily,expert,Delhi,Delhi,Vyas-Kala
Painter,Daily,expert,Patna,Bihar,"Mann, Dass and Hayer"
Painter,Daily,expert,Ghaziabad,Uttar Pradesh,"Dewan, Kalla and Sastry"
Painter,Daily,expert,Nagpur,Maharashtra,Venkataraman-Khosla
Brick Layer,Daily,novice,Chennai,Tamil Nadu,"Dugar, Ben and Sarin"
Painter,Daily,beginner,Hyderabad,Telangana,Arora Ltd
Painter,Daily,beginner,Hyderabad,Telangana,Dara-Dube
Painter,Daily,beginner,Bengaluru,Karnataka,Wadhwa Group
Painter,Daily,novice,Chennai,Tamil Nadu,Hayer-Mahajan
Painter,Daily,expert,Chennai,Tamil Nadu,Sawhney-Chana
Painter,Daily,expert,Bengaluru,Karnataka,"Mall, Chandra and Talwar"
Painter,Daily,expert,Bengaluru,Karnataka,"Kar, Gill and Grewal"
Painter,Daily,expert,Delhi,Delhi,Khare-Chanda
Painter,Daily,expert,Thane,Maharashtra,"Grover, Maharaj and Suri"
Painter,Daily,beginner,Bengaluru,Karnataka,Dua and Sons
Painter,Daily,expert,Patna,Bihar,Sawhney Ltd
Painter,Daily,expert,Lucknow,Uttar Pradesh,Vala Group
Painter,Daily,expert,Visakhapatnam,Andhra Pradesh,Saxena Group
Painter,Daily,expert,Indore,Madhya Pradesh,Chhabra-Bhatia
Painter,Daily,expert,Surat,Gujarat,Anand PLC
Painter,Daily,expert,Lucknow,Uttar Pradesh,Desai-Borde
Painter,Daily,expert,Kochi,Kerala,"Choudhry, Ramaswamy and Thaman"
Painter,Daily,expert,Hyderabad,Telangana,Ram-Shroff
Painter,Daily,expert,Ahmedabad,Gujarat,Kakar Ltd
Painter,Daily,expert,Mumbai,Maharashtra,Divan-Kapadia
Painter,Daily,expert,Bengaluru,Karnataka,Ben-Ravel
Painter,Daily,expert,Patna,Bihar,"Gala, Tandon and Kothari"
Painter,Daily,expert,Patna,Bihar,Dutt-Bhardwaj
Painter,Daily,expert,Bhopal,Madhya Pradesh,Srinivasan Ltd
Painter,Daily,expert,Gurugram,Haryana,Joshi-Saraf
Painter,Daily,expert,Surat,Gujarat,"Mani, Bora and Kakar"
Painter,Daily,expert,Indore,Madhya Pradesh,"Atwal, Anand and Vasa"
Painter,Daily,beginner,Bengaluru,Karnataka,"Sha, Manda and Kakar"
Brick Layer,Daily,expert,Navi Mumbai,Maharashtra,"Chacko, Samra and Soni"
Painter,Daily,beginner,Hyderabad,Telangana,Gour Inc
Painter,Daily,beginner,Bengaluru,Karnataka,Kibe-Bhalla
Painter,Daily,expert,Mumbai,Maharashtra,Khare Inc
Painter,Daily,beginner,Pune,Maharashtra,"Gupta, Iyengar and Contractor"
Painter,Daily,expert,Bengaluru,Karnataka,"Tata, Viswanathan and Rao"
Painter,Daily,beginner,Pune,Maharashtra,Kannan PLC
Painter,Daily,novice,Bengaluru,Karnataka,"Shukla, Singh and Sami"
Painter,Daily,expert,Bengaluru,Karnataka,Bhandari-Tandon
Painter,Daily,beginner,Vishakhapatnam,Andhra Pradesh,"Ramaswamy, Chopra and Khalsa"
Labourer,Daily,beginner,Chennai,Tamil Nadu,Dalal-Badami
Painter,Daily,expert,Ahmedabad,Gujarat,Bandi-Bora
Painter,Daily,expert,Kochi,Kerala,"Vala, Shankar and Banerjee"
Brick Layer,Daily,expert,Bengaluru,Karnataka,Chandran PLC
Painter,Daily,beginner,Bengaluru,Karnataka,Agarwal Group
Painter,Daily,beginner,Bangalore Urban,Karnataka,Srivastava-Rajagopalan
Painter,Daily,expert,Greater Chennai Area,Tamil Nadu,Datta-Sarin
Painter,Daily,beginner,Vijayawada,Andhra Pradesh,Ghose Inc
Painter,Daily,expert,Bengaluru,Karnataka,Kala and Sons
Labourer,Daily,beginner,Udaipur,Rajasthan,Vohra and Sons
Painter,Daily,beginner,Greater Bengaluru Area,Karnataka,Butala-Chauhan
Painter,Daily,expert,Noida,Uttar Pradesh,"Sarna, Choudhary and Buch"
Painter,Daily,novice,Bengaluru,Karnataka,"Magar, Soman and Agrawal"
Painter,Daily,expert,Bhopal,Madhya Pradesh,"Sharaf, Chatterjee and Char"
Brick Layer,Daily,expert,Kolkata,West Bengal,"Bhatti, Badami and Rajan"
Factory Worker,Bi-Weekly,beginner,Chennai,Tamil Nadu,"Ramachandran, Dasgupta and Wagle"
Painter,Daily,expert,Bengaluru,Karnataka,"Bhavsar, Mandal and Chand"
Painter,Daily,expert,Mumbai,Maharashtra,Gour-Kale
Painter,Daily,expert,Bhopal,Madhya Pradesh,"Johal, Chandra and Bhakta"
Painter,,beginner,Bengaluru,Karnataka,Ramakrishnan Group
Painter,Daily,beginner,Gurugram,Haryana,Dar LLC
Painter,Daily,expert,Bengaluru,Karnataka,Amble-Sahni
Labourer,Daily,beginner,Bengaluru,Karnataka,Dua and Sons
Painter,Daily,beginner,Vishakhapatnam,Andhra Pradesh,"Chandra, Dada and Deshmukh"
Painter,Daily,expert,Kolkata,West Bengal,Roy-Sahni
Painter,Daily,expert,Bengaluru,Karnataka,"Iyer, Sanghvi and Sachdeva"
Painter,Daily,novice,Bengaluru,Karnataka,"Ray, Chacko and Chanda"
Painter,Daily,expert,Kolkata,West Bengal,Dash Ltd
Painter,Daily,novice,Gurugram,Haryana,Goyal Inc
Factory Worker,Daily,expert,Bengaluru,Karnataka,Rajagopal-Loke
Painter,Daily,expert,Indore,Madhya Pradesh,Srinivas Inc
Painter,Daily,expert,Indore,Madhya Pradesh,Kumar-Comar
Painter,Daily,beginner,Noida,Uttar Pradesh,Bhardwaj LLC
Labourer,Daily,expert,Kanpur,Uttar Pradesh,"Khatri, Comar and Master"
Factory Worker,Daily,beginner,Hyderabad,Telangana,Cheema LLC
Brick Layer,Daily,expert,Hyderabad,Telangana,Andra and Sons
Painter,,beginner,Bengaluru,Karnataka,Balay-Choudhary
Painter,Daily,beginner,Bengaluru,Karnataka,Konda-Sood
Brick Layer,Daily,expert,Hyderabad,Telangana,Sathe-Behl
Painter,Daily,expert,Noida,Uttar Pradesh,Bath-Ben
Labourer,Daily,novice,Pune,Maharashtra,"Gole, Borah and Madan"
Painter,Daily,beginner,Delhi,Delhi,Chada Ltd
Painter,Daily,expert,Greater Bengaluru Area,Karnataka,"Randhawa, Tiwari and Virk"
Labourer,Daily,beginner,Hyderabad,Telangana,"Bora, Amble and Balay"
Painter,Daily,beginner,Bengaluru,Karnataka,Handa-Krishna
Labourer,Daily,beginner,Bengaluru,Karnataka,Sahota-Halder
Brick Layer,Daily,expert,Mumbai,Maharashtra,Dube LLC
Labourer,Daily,beginner,Mumbai,Maharashtra,Dara LLC
Painter,Daily,expert,Pune,Maharashtra,Chauhan Inc
Labourer,Daily,beginner,Bengaluru,Karnataka,Bains-Lalla
Brick Layer,Daily,beginner,Kolkata,West Bengal,"Bumb, Krishnamurthy and Varkey"
Brick Layer,Daily,beginner,Hyderabad,Telangana,Bail and Sons
Painter,Daily,beginner,Bengaluru,Karnataka,Batra-Dar
Labourer,Daily,beginner,Bengaluru,Karnataka,"Deshpande, Kumer and Vora"
Brick Layer,Daily,beginner,Hyderabad,Telangana,Chakraborty and Sons
Painter,Daily,beginner,Gurugram,Haryana,Dugar-Bera
Labourer,Daily,beginner,Chennai,Tamil Nadu,Biswas Group
Brick Layer,Daily,expert,Pune,Maharashtra,"Sarraf, Dhingra and Vasa"
Brick Layer,Daily,beginner,Bengaluru,Karnataka,Upadhyay Group
Brick Layer,Daily,beginner,Bhopal,Madhya Pradesh,Gour Ltd
Painter,Daily,beginner,Noida,Uttar Pradesh,"Sandhu, Johal and Ghosh"
Painter,Daily,beginner,Bengaluru,Karnataka,Sahota-Wali
Brick Layer,Daily,beginner,Noida,Uttar Pradesh,Gulati-Lad
Brick Layer,Daily,beginner,Bhopal,Madhya Pradesh,Bhatnagar-Comar
Brick Layer,Daily,beginner,Mumbai,Maharashtra,Bhatt-Gopal
Brick Layer,Daily,beginner,Delhi,Delhi,"Wali, Chandran and Samra"
Painter,Daily,beginner,Gurugram,Haryana,Wadhwa Ltd
Painter,Daily,expert,Bengaluru,Karnataka,Shanker-Bahl
Brick Layer,Daily,expert,Bengaluru,Karnataka,"Rao, Varughese and Sabharwal"
Labourer,Bi-Weekly,novice,Pune,Maharashtra,Chaudry-Kadakia
Painter,Monthly,beginner,Noida,Uttar Pradesh,"Chakraborty, Ghosh and Vig"
Painter,Daily,expert,Navi Mumbai,Maharashtra,Issac-Shetty
Painter,Bi-Weekly,expert,Navi Mumbai,Maharashtra,Keer-Subramanian
Brick Layer,Daily,expert,Mumbai,Maharashtra,"Bir, Tank and Loke"
Factory Worker,Daily,beginner,Greater Bengaluru Area,Karnataka,Kata-Tak
Painter,Daily,beginner,Gurugram,Haryana,Mahal-Vohra
Painter,Daily,expert,Bengaluru,Karnataka,Behl-Sankaran
Brick Layer,Daily,expert,Mumbai,Maharashtra,Srinivasan Ltd
Labourer,Daily,beginner,Bengaluru,Karnataka,"Biswas, Golla and Balakrishnan"
Labourer,Daily,beginner,Bengaluru,Karnataka,Acharya Ltd
Painter,Daily,expert,Bengaluru,Karnataka,"Anne, Badal and Master"
Painter,Daily,beginner,South Delhi,Delhi,Deshmukh-Bath
Brick Layer,Daily,beginner,New Delhi,Delhi,"Shenoy, Bajwa and Bhardwaj"
Labourer,Daily,expert,Bengaluru,Karnataka,Sangha PLC
Painter,Daily,novice,Chennai,Tamil Nadu,"Arora, Kalita and Rege"
Labourer,Daily,expert,Mumbai,Maharashtra,Singh-Chahal
Labourer,Daily,beginner,Mumbai,Maharashtra,Mandal-Dhaliwal
Labourer,Daily,beginner,Bengaluru,Karnataka,Kari-Bhakta
Painter,Daily,expert,Bengaluru,Karnataka,"Chokshi, Sane and Madan"
Brick Layer,Daily,expert,Hyderabad,Telangana,Yadav PLC
Painter,Daily,expert,Greater Bengaluru Area,Karnataka,Chakraborty-Shukla
Brick Layer,Daily,beginner,Bengaluru,Karnataka,"Maharaj, Agate and Manda"
Brick Layer,Daily,expert,Ahmedabad,Gujarat,Sarin PLC
Painter,Bi-Weekly,expert,Bengaluru,Karnataka,Bhardwaj-Choudhury
Painter,Daily,novice,Mumbai,Maharashtra,Bhardwaj Inc
Painter,Daily,expert,Delhi,Delhi,Bobal-Arya
Labourer,Daily,beginner,Delhi,Delhi,"Chopra, Datta and Dugal"
Brick Layer,Daily,beginner,Greater Bengaluru Area,Karnataka,"Balay, Deo and Kibe"
Labourer,Daily,expert,Kanpur,Uttar Pradesh,"Karpe, Tank and Ratta"
Labourer,Daily,beginner,Hyderabad,Telangana,"Datta, Buch and Rajagopal"
Painter,Daily,expert,Chennai,Tamil Nadu,Dara and Sons
Labourer,Daily,expert,Mumbai,Maharashtra,Anand-Chad
Painter,Daily,expert,Bengaluru,Karnataka,Agate-Sethi
Painter,Daily,novice,Noida,Uttar Pradesh,"Sen, Ahuja and Halder"
Painter,Bi-Weekly,novice,Bangalore Urban,Karnataka,Dubey-Ranganathan
Brick Layer,Daily,beginner,Jaipur,Rajasthan,Bhatnagar Inc
Painter,,beginner,Bengaluru,Karnataka,Walla-Ramanathan
Labourer,Daily,novice,Kozhikode,Kerala,Suresh-Sur
Painter,Daily,expert,Mumbai,Maharashtra,Doctor Inc
Painter,Daily,expert,Mumbai,Maharashtra,Agrawal Ltd
Painter,Daily,expert,Vijayawada,Andhra Pradesh,Vyas LLC
Brick Layer,Bi-Weekly,expert,Bengaluru,Karnataka,Dara-Desai
Labourer,Daily,expert,Gurugram,Haryana,Barad-Raman
Painter,Daily,expert,Chennai,Tamil Nadu,Mann PLC
Painter,Daily,expert,Gurugram,Haryana,Kade-Ahluwalia
Painter,,beginner,Bengaluru,Karnataka,Samra-Baral
Painter,Daily,expert,Pune,Maharashtra,Sampath-Thakkar
Painter,Bi-Weekly,beginner,Hyderabad,Telangana,"Arora, Basu and Baral"
Labourer,Daily,expert,Delhi,Delhi,Ben and Sons
Labourer,Daily,beginner,Mumbai Metropolitan Region,Maharashtra,Dugal LLC
Painter,Daily,expert,Chennai,Tamil Nadu,Kumer-Barman
Painter,Daily,beginner,Gurugram,Haryana,Kade LLC
Labourer,Daily,beginner,Bengaluru,Karnataka,Kashyap-Setty
Painter,Daily,novice,Kolkata,West Bengal,Subramaniam Ltd
Factory Worker,Daily,expert,Kolkata,West Bengal,"Jaggi, Saran and Hayre"
Painter,Daily,expert,Hyderabad,Telangana,Subramaniam-Madan
Painter,Daily,expert,Bengaluru,Karnataka,"Sane, Bhattacharyya and Dave"
Factory Worker,Daily,beginner,Delhi,Delhi,"Ahluwalia, Mall and Ramanathan"
Painter,Bi-Weekly,expert,Bengaluru,Karnataka,Tak-Bassi
Brick Layer,Daily,expert,Mumbai,Maharashtra,Choudhury Ltd
Labourer,Daily,expert,Mumbai,Maharashtra,"Kapoor, Chad and Garde"
Brick Layer,Daily,expert,Bengaluru,Karnataka,Koshy-Mand
Painter,,beginner,Bangalore Urban,Karnataka,Lall-Bhat
Painter,Daily,expert,Chennai,Tamil Nadu,"Sarraf, Chokshi and Sastry"
Brick Layer,Daily,beginner,Bengaluru,Karnataka,Thakur LLC
Brick Layer,Daily,expert,Hyderabad,Telangana,Brahmbhatt-Sachdev
Painter,Daily,expert,Chennai,Tamil Nadu,"Kala, Kohli and Kumar"
Painter,Daily,beginner,Bengaluru,Karnataka,"Vig, Uppal and Gill"
Painter,,beginner,Noida,Uttar Pradesh,Chand PLC
Brick Layer,Daily,beginner,Mumbai,Maharashtra,Madan-Chakraborty
Labourer,Daily,novice,Hyderabad,Telangana,Kurian-Borra
Brick Layer,Daily,beginner,Hyderabad,Telangana,Kaul Inc
Labourer,Daily,expert,Gurugram,Haryana,Bali-Dey
Brick Layer,Daily,expert,Bengaluru,Karnataka,Balasubramanian-Sridhar
Painter,Daily,beginner,Gurugram,Haryana,"Dara, Sandhu and Bora"
Factory Worker,Daily,expert,Kolkata,West Bengal,"Yogi, Sidhu and Virk"
